date,exchange,code,name
Feb 4th 2023,NYSEARCA,AVRE,American Century ETF Trust - Avantis Real E state ETF
Feb 4th 2023,NYSEARCA,RIGZ,EA Series Trust - Viridi Bitcoin Miners ETF
Feb 4th 2023,NASDAQ,SPNE,SeaSpine Holdings
Feb 3rd 2023,NYSE,OG,Onion Global
Feb 3rd 2023,NASDAQ,OYST,Oyster Point Pharma
Feb 2nd 2023,NASDAQ,PCSB,PCSB Financial
Feb 2nd 2023,NASDAQ,EMCF,Emclaire Financial
Feb 2nd 2023,NASDAQ,KAIR,Kairos Acquisition
Feb 2nd 2023,NASDAQ,LJAQ,Lightjump Acquisition
Feb 2nd 2023,NASDAQ,TUEM,Tuesday Morning Corp. - New
Feb 2nd 2023,NASDAQ,CORZ,Core Scientific
Feb 2nd 2023,NYSE,DS,Drive Shack
Feb 2nd 2023,NASDAQ,QTNT,Quotient
Feb 1st 2023,NASDAQ,AATC,Autoscope Technologies Corporation
Feb 1st 2023,NASDAQ,RBCN,Rubicon Technology
Jan 29th 2023,NYSE,MDH,MDH Acquisition
Jan 29th 2023,NASDAQ,GIIX,Gores Holdings VIII
Jul 7th 2025,NYSEMKT,TOV,EA Series Trust
Jul 7th 2025,NYSEMKT,TMB,Thornburg Multi Sector Bond ETF
Jul 7th 2025,NYSEMKT,THEQ,T. Rowe Price Exchange-Traded Funds
Jul 7th 2025,NYSEMKT,TLCI,Touchstone ETF Trust
Nov 6th 2025,NASDAQ,ETSY,Etsy
Nov 6th 2025,NASDAQ,GAME,GameSquare Holdings
Nov 6th 2025,NASDAQ,SCPH,Scpharmaceuticals
Nov 6th 2025,NASDAQ,MGRM,Monogram Orthopaedics Inc. Common Stock
Nov 6th 2025,NASDAQ,VRNA,Verona Pharma
Nov 4th 2025,NYSEMKT,WMYAAX,WMYAAX
Nov 4th 2025,NYSEMKT,WPFHD,GrocerIQ
Nov 4th 2025,NYSEMKT,UTANX,UTANX
Nov 4th 2025,NYSEMKT,TYHOY,Toyota Tsusho
Nov 4th 2025,NYSEMKT,UTAGX,UTAGX
Nov 4th 2025,NYSEMKT,SHMXY,Shimadzu
Nov 4th 2025,NYSEMKT,RJF.PR.B,Raymond James Financial
Mar 27th 2025,NYSE,AAM.WT,AA Mission Acquisition Corp. WT
Mar 27th 2025,NYSE,AAM.UN,AA Mission Acquisition
Mar 27th 2025,NYSE,AACT.UN,Ares Acquisition Corporation II
Mar 27th 2025,NYSE,0P0001UM32,0P0001UM32
Mar 27th 2025,NYSE,0P0001N4II,JPM Global Income A (icdiv) USDH
Nov 4th 2025,NYSEMKT,QLDY,Defiance Nasdaq 100 LightningSpread Income ETF
Nov 4th 2025,NYSEMKT,QMFE,FT Vest Nasdaq-100 Moderate Buffer ETF - February
Nov 4th 2025,NYSEMKT,QALT,SEI DBi Multi-Strategy Alternative ETF
Nov 4th 2025,NYSEMKT,PUGBY,Puig Brands
Nov 4th 2025,NYSEMKT,PCI,PGIM Corporate Bond 5-10 Year ETF
Nov 4th 2025,NYSEMKT,PCL,PGIM Corporate Bond 10+ Year ETF
Nov 4th 2025,NYSEMKT,PLYY,GraniteShares YieldBOOST PLTR ETF
Nov 4th 2025,NYSEMKT,PMAU,PGIM S&P 500 Max Buffer ETF - August
Nov 4th 2025,NYSEMKT,RBSTF,ROBOSENSE TECHNOLOGY
Nov 4th 2025,NYSEMKT,NRKBY,Nkt A/S
Nov 4th 2025,NYSEMKT,NPXYY,Nippon Sanso Holdings
Jan 11th 2025,NYSEARCA,DMAAU,Drugs Made In America Acquisition Corp. Units
Jan 11th 2025,NYSEARCA,DGNX,Diginex
Jan 11th 2025,NYSEARCA,CTV.WT,CTV-WT
Jan 11th 2025,NYSEARCA,CHEB.UN,Chenghe Acquisition II
Jan 11th 2025,NYSEARCA,BFAC.WT,BFAC-WT
Jan 11th 2025,NYSEARCA,BFAC.UN,Battery Future Acquisition
Jan 11th 2025,NASDAQ,AY,Atlantica Sustainable Infrastructure
May 19th 2025,NYSE,RAA,SMI 3Fourteen REAL Asset Allocation ETF
May 19th 2025,NYSE,RBIL,F/m Ultrashort Treasury Inflation-Protected Security (TIPS) ETF
May 19th 2025,NYSE,QUP,Strategic Trust
Apr 30th 2025,NYSEMKT,ABIG,Argent Large Cap ETF
Apr 30th 2025,NYSEMKT,XXRP,Listed Funds Trust
Apr 30th 2025,NYSEMKT,WTMY,WisdomTree High Income Laddered Municipal Fund
Apr 30th 2025,NYSEMKT,WTMU,WisdomTree Core Laddered Municipal Fund
Feb 11th 2026,NASDAQ,TSIC,Truth Social Funds
Feb 9th 2026,NASDAQ,VEM,Virtus ETF Trust II
Feb 9th 2026,NASDAQ,ZETX,Tidal Trust II
Feb 9th 2026,NASDAQ,TOS,The RBB Fund Trust - Twin Oak Strategic Solutions ETF
Feb 9th 2026,NASDAQ,SLRX,Salarius Pharmaceuticals
Feb 9th 2026,NASDAQ,STEN,iShares Large Cap 10% Target Buffer Sep ETF
Feb 9th 2026,NASDAQ,FGEN,FibroGen
Feb 9th 2026,NASDAQ,BLDX,Impax Funds Series Trust I
Feb 9th 2026,NASDAQ,GDT,WisdomTree Trust - WisdomTree Efficient TIPS Plus Gold Fund
Feb 9th 2026,NASDAQ,KRYP,ProShares Trust
Feb 9th 2026,NASDAQ,KCODX,KCODX
Feb 9th 2026,NASDAQ,ARKD,ARK DIET Q1 Buffer ETF
Feb 9th 2026,NASDAQ,MRNX,Tidal Trust II
Feb 9th 2026,NASDAQ,PAYH,TrueShares S&P Autocallable High Income ETF
Feb 9th 2026,NASDAQ,MANE,"Veradermics, Incorporated"
Feb 9th 2026,NASDAQ,SECU,Blackrock Etf Trust II - Securitized Income Active Etf
Feb 9th 2026,NYSE,EBR.B,Centrais Elétricas Brasileiras S.A. - Eletrobrás
Aug 9th 2025,NYSEMKT,EVMO,Morgan Stanley ETF Trust
Dec 27th 2023,NASDAQ,ZIVO,Zivo Bioscience
Dec 26th 2023,NASDAQ,DISA,Disruptive Acquisition Corp I
Dec 26th 2023,NASDAQ,CLIN,Clean Earth Acquisitions
Dec 26th 2023,NASDAQ,LVOX,LiveVox Holdings
Dec 24th 2023,NASDAQ,AXLA,Axcella Health
Dec 22nd 2023,NASDAQ,PATI,Patriot Transportation Holding
Dec 22nd 2023,NASDAQ,DUNE,Dune Acquisition Corporation
Dec 22nd 2023,NYSE,SONX,Sonendo
Dec 22nd 2023,NASDAQ,CLAY,Chavant Capital Acquisition
Dec 22nd 2023,NASDAQ,NOGN,Nogin
Dec 22nd 2023,NASDAQ,BWV,Blue Water Biotech
Dec 22nd 2023,NASDAQ,ETAO,Etao International
Dec 22nd 2023,NASDAQ,HHRS,Hammerhead Energy
Dec 22nd 2023,NASDAQ,PRSR,Prospector Capital
Dec 22nd 2023,NASDAQ,BYTS,BYTE Acquisition
Dec 21st 2023,NASDAQ,PFIN,P & F Industries
Dec 21st 2023,NASDAQ,HCDI,Harbor Custom Development
Dec 21st 2023,NASDAQ,IMPL,Impel Pharmaceuticals
Dec 21st 2023,NASDAQ,MDWT,Midwest Holding
Dec 21st 2023,NYSEMKT,EU,enCore Energy
Dec 20th 2023,NYSE,FTCH,Farfetch
Apr 30th 2025,NYSEMKT,SST.WT,SST-WT
Apr 30th 2025,NASDAQ,SPRB,Spruce Biosciences
Apr 30th 2025,NYSEMKT,SPCY,STKd 100% SMCI & 100% NVDA ETF
Apr 29th 2025,NASDAQ,YOTAU,Yotta Acquisition Corp Unit
Apr 29th 2025,NASDAQ,YOTA,Yotta Acquisition Corporation Common Stock
May 19th 2025,NYSE,RNTY,Tidal Trust II
May 19th 2025,NYSE,QDWN,Strategic Trust
Jan 11th 2025,NYSEARCA,WEL.WT,WEL-WT
Jan 10th 2025,NASDAQ,QCILPX,CREF Inflation-Linked Bond Account - R2
Jan 10th 2025,NASDAQ,QCGRRX,College Retirement Equities Fund - CREF Growth Account
Jan 10th 2025,NASDAQ,QCGRPX,College Retirement Equities Fund - CREF Growth Account
Jan 10th 2025,NASDAQ,QCGLRX,College Retirement Equities Fund - CREF Global Equities Account
Jan 10th 2025,NASDAQ,QCGLPX,CREF Global Equities Account Class R2
Jan 10th 2025,NASDAQ,QCEQRX,College Retirement Equities Fund - CREF Equity Index Account
Jan 10th 2025,NASDAQ,QCEQPX,CREF Equity Index Account - R2
Jan 10th 2025,NASDAQ,QCBMIX,CREF Bond Market Account Class R3
Jan 10th 2025,NASDAQ,PXDT,"Pixie Dust Technologies, Inc. American Depositary Shares"
Jan 10th 2025,NASDAQ,AOGFX,AOG Institutional Fund
Feb 8th 2026,NYSE,CIO.PA,City Office REIT
Feb 8th 2026,NYSE,CIO.P.A,City Office REIT Inc. 6.625% Series A Cumulative Redeemable Preferred Stock
Feb 8th 2026,NYSE,CLCO,Cool
Feb 8th 2026,NASDAQ,PBBK,PB Bankshares
Feb 7th 2026,NYSEMKT,ZKP,Lafayette Digital Acquisition Corp. I
Feb 7th 2026,NYSEMKT,ZKPW,Lafayette Digital Acquisition Corp. I Warrant
Feb 7th 2026,NYSEMKT,XDV,iShares Canadian Select Dividend ETF
Feb 7th 2026,NYSEMKT,XQQI,NEOS Boosted Nasdaq-100 High Income ETF
Feb 7th 2026,NYSEMKT,XSPI,NEOS Boosted S&P 500 High Income ETF
Feb 7th 2026,NYSEMKT,VSECU,VSE Corporation Tangible Equity Units
Feb 7th 2026,NYSEMKT,XBCI,NEOS Boosted Bitcoin High Income ETF
Feb 7th 2026,NYSEMKT,BSKT,Manulife Smart Core Bond ETF
Feb 7th 2026,NYSEMKT,CCEI,CIBC Canadian Equity Index ETF
Feb 7th 2026,NYSEMKT,CEPS,Cantor Equity Partners VI
Aug 9th 2025,NYSEMKT,EFTY,Etoiles Capital Group
Aug 9th 2025,NYSEMKT,DVXE,WEBs Defined Volatility XLE ETF
Aug 9th 2025,NASDAQ,DIST,Distoken Acquisition Corporation
Aug 9th 2025,NYSEMKT,DGLO,First Trust RBA Deglobalization ETF
Aug 9th 2025,NYSEMKT,DKNX,Defiance Daily Target 2X Long DKNG ETF
Aug 9th 2025,NYSEMKT,CYATY,CYATY
Aug 9th 2025,NYSEMKT,DADS,Digital Asset Debt Strategy ETF
Aug 9th 2025,NYSEMKT,DAK,Dakota Active Equity ETF
Aug 9th 2025,NYSEMKT,CVNX,Defiance Daily Target 2X Long CVNA ETF
Jul 15th 2023,NASDAQ,HTGM,HTG Molecular Diagnostics
Jul 15th 2023,NASDAQ,UNAM,Unico American
Jul 15th 2023,NASDAQ,RUTH,Ruths Hospitality Group
Jul 15th 2023,NASDAQ,CYXT,Cyxtera Technologies
Jul 14th 2023,NASDAQ,HSKA,Heska Corp. (Restricted Voting)
Jul 13th 2023,NYSE,RJAC,Jackson Acquisition
Jul 13th 2023,NYSEARCA,HOM,Northern Lights Fund Trust II - LifeGoal Home Down Payment Investment ETF
Jul 13th 2023,NYSEARCA,WLTH,Northern Lights Fund Trust II - LifeGoal Wealth Builder ETF
Jul 13th 2023,NYSEARCA,SAVN,Northern Lights Fund Trust II - LifeGoal Conservative Wealth Builder ETF
Jul 12th 2023,NASDAQ,SNRH,Senior Connect Acquisition Corp I
Jul 12th 2023,NYSEARCA,SLY,SPDR Series Trust - SPDR S&P 600 Small Cap ETF
Jul 12th 2023,NASDAQ,KSPN,Kaspien Holdings
Jul 12th 2023,NYSE,CS,Credit Suisse Group AG
Jul 9th 2023,NYSE,SCUA,Sculptor Acquisition Corp I
Jul 9th 2023,NASDAQ,WEJO,Wejo Group
Jul 9th 2023,NASDAQ,STSA,Satsuma Pharmaceuticals
Jul 9th 2023,NYSE,MTVC,Motive Capital Corp II
Jul 8th 2023,NYSE,STET,ST Energy Transition I
Jul 8th 2023,NASDAQ,AVAC,Avalon Acquisition
Jul 7th 2023,NYSEARCA,HARD,Simplify Exchange Traded Funds - Simplify Commodities Strategy No K-1 ETF
Jul 6th 2023,NASDAQ,BPAC,Bullpen Parlay Acquisition
Dec 20th 2023,NASDAQ,SMAP,SportsMap Tech Acquisition
Dec 19th 2023,NASDAQ,NIR,Near Intelligence
Dec 19th 2023,NYSE,NETC,Nabors Energy Transition
Dec 19th 2023,NYSE,ACRO,Acropolis Infrastructure Acquisition
Dec 19th 2023,NYSE,EDI,Virtus Stone Harbor Emerging Markets Total Income Fund
Dec 19th 2023,NASDAQ,CD,Chindata Group Holdings
Dec 19th 2023,NASDAQ,NLTX,Neoleukin Therapeutics
Dec 18th 2023,NASDAQ,PCTI,PCTEL
Dec 18th 2023,NYSEARCA,IBDO,BlackRock Institutional Trust Company N.A. - iShares iBonds Dec 2023 Term Corporate ETF
Dec 18th 2023,NYSE,AMRX,Amneal Pharmaceuticals
Dec 18th 2023,NASDAQ,ABCS,EA Series Trust - Alpha Blue Capital US Small-Mid Cap Dynamic ETF
Dec 18th 2023,NASDAQ,UPWD,J.P. Morgan Exchange-Traded Fund Trust - JPMorgan Social Advancement ETF
Dec 18th 2023,NASDAQ,CIRC,J.P. Morgan Exchange-Traded Fund Trust - JPMorgan Sustainable Consumption ETF
Dec 18th 2023,NASDAQ,GDNR,Gardiner Healthcare Acquisitions
Dec 18th 2023,NASDAQ,TRKA,Troika Media Group
Dec 18th 2023,NASDAQ,IBTD,iShares Trust - iShares iBonds Dec 2023 Term Treasury ETF
Dec 18th 2023,NASDAQ,BSJN,Invesco Capital Management LLC - Invesco BulletShares 2023 High Yield Corporate Bond ETF
Dec 18th 2023,NASDAQ,BSCN,Invesco Capital Management LLC - Invesco BulletShares 2023 Corporate Bond ETF
Dec 18th 2023,NASDAQ,BSMN,Invesco Exchange-Traded Self-Indexed Fund Trust - Invesco BulletShares 2023 Municipal Bond ETF
Dec 17th 2023,NASDAQ,CMRA,Comera Life Sciences Holdings
Dec 16th 2023,NASDAQ,BXRX,Baudax Bio
Dec 15th 2023,NYSE,NM,Navios Maritime Holdings
Dec 15th 2023,NYSE,AAIC,Arlington Asset Investment
Dec 15th 2023,NASDAQ,VII,7GC & Co Holdings
Aug 31st 2022,NASDAQ,GOBI,Gobi Acquisition
Aug 31st 2022,NYSE,DYFN,Angel Oak Dynamic Financial Strategies Income Term Trust
Aug 30th 2022,NASDAQ,CCEL,Cryo-Cell International
Aug 29th 2022,NYSE,J,Jacobs Engineering Group
Aug 28th 2022,NYSEARCA,AIIQ,ETF Series Solutions Trust - AI Powered International Equity ETF
Aug 28th 2022,NYSE,WBT,Welbilt
Aug 28th 2022,NASDAQ,MILE,Metromile
Aug 28th 2022,NYSEARCA,VSL,ETF Series Solutions Trust - Volshares Large Cap ETF
Aug 27th 2022,NASDAQ,DGLY,Digital Ally
Aug 26th 2022,NASDAQ,GSAQ,Global Synergy Acquisition
Aug 25th 2022,NYSE,PSTH,Pershing Square Tontine Holdings
Aug 24th 2022,NASDAQ,SAFM,Sanderson Farms
Aug 24th 2022,NYSE,CNR,Cornerstone Building Brands
Aug 24th 2022,NYSEARCA,TRYP,"Tidal ETF Trust - SonicShares Airlines, Hotels, Cruise Lines ETF"
Aug 24th 2022,NYSEARCA,UGCE,Uncommon Investment Funds Trust - Uncommon Portfolio Design Core Equity ETF
Aug 21st 2022,NASDAQ,VG,Vonage Holdings
Aug 21st 2022,NASDAQ,NTUS,Natus Medical
Apr 29th 2025,NASDAQ,AFIB,Acutus Medical
Apr 28th 2025,NYSE,BKDT,Brookdale Senior Living
Apr 28th 2025,NASDAQ,APXIU,APx Acquisition Corp I Unit
Apr 28th 2025,NASDAQ,BLLD,J.P. Morgan Exchange-Traded Fund Trust - JPMorgan Sustainable Infrastructure ETF
Apr 28th 2025,NASDAQ,CCLDP,CareCloud
Apr 28th 2025,NASDAQ,IVAC,Intevac
Apr 28th 2025,NASDAQ,NPAB,New Providence Acquisition II
Apr 28th 2025,NASDAQ,LKCO,Luokung Technology
Apr 28th 2025,NASDAQ,AAPGV,Ascentage Pharma Group International American Depository Shares When Issued
Apr 28th 2025,NYSE,LAAC,Lithium Americas (Argentina)
Apr 28th 2025,NASDAQ,ME,23Andme Holding
Apr 28th 2025,NASDAQ,NPABU,New Providence Acquisition II Corp Unit
Apr 27th 2025,NYSE,EGF,BlackRock Enhanced Government Closed End Fund
Apr 26th 2025,NASDAQ,SBT,Sterling Bancorp
Apr 26th 2025,NASDAQ,CTHR,Charles & Colvard
Apr 26th 2025,NASDAQ,GLLIR,Globalink Investment Inc. Rights
Apr 26th 2025,NASDAQ,IACVV,IAC Inc. Common Stock Ex-distribution When-Issued
Apr 25th 2025,NASDAQ,CSLM,Consilium Acquisition I
Apr 25th 2025,NYSE,ARGD,Argo Group US Inc. 6.5% SR NTS 42
Apr 25th 2025,NYSE,AEFC,Aegon Funding Company LLC 5.10%
Apr 25th 2025,NASDAQ,CYTH,Cyclo Therapeutics
Apr 25th 2025,NYSE,RZC,7.125% Fixed-Rate Reset Subordinated Debentures due 2052
Apr 25th 2025,NYSEARCA,ELM_old,Series Portfolios Trust
Apr 25th 2025,NASDAQ,CYTHW,Cyclo Therapeutics
Feb 7th 2026,NYSEMKT,RGQT,RBC Target 2031 Canadian Govt Bd ETF
Feb 7th 2026,NYSEMKT,MLCIL,Mount Logan Capital Inc. 8.00% Notes Due 2031
Feb 7th 2026,NYSEMKT,AMPGZ,"Amplitech Group, Inc. Series B Right"
Feb 7th 2026,NYSEMKT,AMPGR,"Amplitech Group, Inc. Series A Right"
Feb 7th 2026,NYSEMKT,0P0001PREK,PineBridge Global Funds - Global Focus Equity Fund
Feb 7th 2026,NYSEMKT,0P0001PQDL,Fidelity Global Small Cap Opps B
Feb 7th 2026,NYSEMKT,0P0001R6M0,PineBridge Global Funds - Global Focus Equity Fund
Feb 7th 2026,NYSEMKT,BLRK,Bluerock Acquisition
Feb 7th 2026,NYSEMKT,BTYB,Tidal Trust III
Feb 7th 2026,NYSEMKT,BLRKW,Bluerock Acquisition Corp. Warrants
Feb 7th 2026,NYSEMKT,0P0001FGC2,AXAWF US Credit Short Dur IG U Cap USD
Dec 15th 2023,NYSEARCA,IGN,BlackRock Institutional Trust Company N.A. - iShares North American Tech-Multimedia Networking ETF
Dec 15th 2023,NYSEARCA,CHRG,RBB Fund Trust(The) - The Energy & Minerals Grp EV Solar & Battery Material Futures Strat ET
Dec 14th 2023,NASDAQ,MIRO,Miromatrix Medical
Dec 14th 2023,NYSE,FRXB,Forest Road Acquisition Corp II
Dec 14th 2023,NASDAQ,SGEN,Seagen
Dec 14th 2023,NASDAQ,BIGB,Listed Funds Trust - Roundhill Big Bank ETF
Dec 14th 2023,NYSEMKT,BYTE,Listed Funds Trust - Roundhill IO Digital Infrastructure ETF
Dec 14th 2023,NYSEARCA,DRLL,EA Series Trust - Strive U.S. Energy ETF
Dec 14th 2023,NYSEARCA,STRV,EA Series Trust - Strive 500 ETF
Dec 14th 2023,NASDAQ,CTG,Computer Task Group
Dec 13th 2023,NYSEARCA,CPI,IndexIQ ETF Trust - IQ Real Return ETF
Dec 13th 2023,NYSEARCA,MMSB,IndexIQ Active ETF Trust - IQ MacKay Multi-Sector Income ETF
Dec 13th 2023,NASDAQ,MRND,IndexIQ ETF Trust - IQ U.S. Mid Cap R&D Leaders ETF
Dec 13th 2023,NASDAQ,EFHT,EF Hutton Acquisition Corp I
Dec 13th 2023,NASDAQ,CLRG,IndexIQ ETF Trust - IQ U.S. Large Cap ETF
Dec 13th 2023,NYSEARCA,GRES,IndexIQ ETF Trust - IQ Global Resources ETF
Dec 12th 2023,NASDAQ,TBCP,Thunder Bridge Capital Partners III
Dec 12th 2023,NYSE,BRD,Beard Energy Transition Acquisition
Dec 12th 2023,NYSE,UPH,UpHealth
Dec 12th 2023,NASDAQ,KVSA,Khosla Ventures Acquisition
Nov 3rd 2025,NYSE,WOLF,Wolfspeed
Nov 3rd 2025,NYSEMKT,URSP,ProShares Trust
Nov 3rd 2025,NASDAQ,TSLZ,T-Rex 2X Inverse Tesla Daily Target ETF
Nov 3rd 2025,NYSEMKT,FLYT,FLYT
Nov 3rd 2025,NASDAQ,HYMCL,Hycroft Mining Holding Corporation
Nov 3rd 2025,NYSEMKT,KYLD,Kurv High Income ETF
Nov 3rd 2025,NASDAQ,FFIE,Faraday Future Intelligent Electric
Nov 3rd 2025,NYSEARCA,ACEI,Innovator ETFs Trust
Nov 3rd 2025,NYSE,AIIA.U,AIIA-U
Nov 3rd 2025,NYSEMKT,BSOL,Bitwise Solana Staking ETF
Nov 3rd 2025,NYSEMKT,LMNX,Defiance Daily Target 2x Long LMND ETF
Nov 3rd 2025,NYSEARCA,TPHE,Timothy Plan - Timothy Plan High Dividend Stock Enhanced ETF
Nov 3rd 2025,NYSEARCA,TPLE,Timothy Plan - Timothy Plan US Large/Mid Cap Core Enhanced ETF
Feb 23rd 2025,NYSEARCA,SOXY,Tidal Trust II
Feb 22nd 2025,NYSEARCA,IQDE,FlexShares International Quality Dividend Defensive Index Fund
Feb 22nd 2025,NYSEARCA,WGRX,"Wellgistics Health, Inc. Common Stock"
Feb 22nd 2025,NASDAQ,BRACR,Broad Capital Acquisition Corp Rights
Feb 21st 2025,NYSE,SMAR,Smartsheet
Feb 21st 2025,NASDAQ,VRM,Vroom
Aug 9th 2025,NYSEMKT,AAUS,Alpha Architect US Equity ETF
Aug 9th 2025,NYSEMKT,TCAI,Tortoise Capital Series Trust
Aug 9th 2025,NYSEMKT,BACC,Blue Acquisition
Aug 9th 2025,NASDAQ,SRAX,SRAX
Aug 9th 2025,NYSEMKT,XDIV,Roundhill S&P 500 No Dividend Target ETF
Aug 9th 2025,NYSEMKT,WYFI,WhiteFiber
Aug 9th 2025,NYSEMKT,YORK,Yorkville Acquisition Corp. Class A Ordinary Share
Aug 9th 2025,NYSEMKT,VIXI,Defiance Enhanced Long Vol ETF
Feb 21st 2025,NASDAQ,VTNRQ,Vertex Energy
Feb 21st 2025,NYSEARCA,JFWD,Jacob Forward ETF
Feb 21st 2025,NASDAQ,FRLAW,Fortune Rise Acquisition Corporation Warrant
Feb 20th 2025,NASDAQ,BPTH,Bio Path Holdings
Feb 20th 2025,NASDAQ,DCFC,Tritium Dcfc
Feb 20th 2025,NASDAQ,FLDDU,FTAC Emerald Acquisition
Feb 20th 2025,NYSEARCA,EMCC,Global X MSCI Emerging Markets Covered Call ETF
Feb 20th 2025,NASDAQ,HSTO,Histogen
Feb 19th 2025,NYSE,TPX,Tempur Sealy International
Feb 19th 2025,NYSEARCA,CYCUW,"Cycurion, Inc. Warrant"
Feb 19th 2025,NASDAQ,BYNOU,Bynordic Acquisition Corp Unit
Feb 19th 2025,NASDAQ,BYNOW,byNordic Acquisition Corporation Warrant
Feb 19th 2025,NASDAQ,BYNO,Bynordic Acquisition
Feb 19th 2025,NYSEARCA,CYCU,"Cycurion, Inc. Common Stock"
Apr 25th 2025,NASDAQ,OCEA,Ocean Biomedical
Apr 25th 2025,NASDAQ,ALTR,Altair Engineering
Apr 25th 2025,NASDAQ,OCEAW,Ocean Biomedical
Apr 24th 2025,NASDAQ,MYNA,Mynaric AG
Apr 24th 2025,NYSE,GDL.PC,The GDL Fund
Apr 24th 2025,NASDAQ,WISA,WiSA Technologies
Apr 22nd 2025,NYSEMKT,GENVR,Gen Digital Inc. Contingent Value Rights
Apr 21st 2025,NYSEARCA,CRIT,Optica Rare Earths & Critical Materials ETF
Apr 21st 2025,NYSE,EDR,Endeavor Group Holdings
Apr 20th 2025,NASDAQ,MRAL,GraniteShares 2x Long MARA Daily ETF
Jan 10th 2025,NASDAQ,QCILRX,College Retirement Equities Fund - CREF Inflation-Linked Bond Account
Jan 10th 2025,NYSE,FTDDX,New Jersey Better Edl Svgs Tr Franklin Templeton 529 College Savings Plan-Franklin Capital Growth
Jan 10th 2025,NYSE,FTDKX,New Jersey Better Edl Svgs Tr Franklin Templeton 529 College Savings Plan - S&P 500 Index 529 Ptf
Dec 11th 2023,NYSEMKT,IPVF,InterPrivate III Financial Partners
Dec 11th 2023,NASDAQ,MOBV,Mobiv Acquisition
Dec 11th 2023,NYSE,MBAC,M3 Brigade Acquisition II
Dec 9th 2023,NYSE,AENZ,Aenza S.A.A
Dec 8th 2023,NASDAQ,BSQR,BSquare
Dec 8th 2023,NYSE,BMAC,Black Mountain Acquisition
Dec 8th 2023,NYSE,HLGN,Heliogen
Dec 8th 2023,NASDAQ,RIBT,RiceBran Technologies
Dec 8th 2023,NASDAQ,CFIV,CF Acquisition Corp. IV
Dec 8th 2023,NASDAQ,FSRX,FinServ Acquisition Corp II
Dec 8th 2023,NASDAQ,LIVB,LIV Capital Acquisition Corp II
Dec 7th 2023,NYSE,WMC,Western Asset Mortgage Capital
Dec 7th 2023,NASDAQ,ABCM,Abcam - ADR (Sponsored)
Dec 6th 2023,NASDAQ,CFRX,ContraFect
Dec 6th 2023,NYSE,KNSW,KnightSwan Acquisition
Dec 6th 2023,NASDAQ,ARCE,Arco Platform
Dec 5th 2023,NASDAQ,WNW,Meiwu Technology
Dec 5th 2023,NYSE,SUAC,ShoulderUp Technology Acquisition
Dec 5th 2023,NASDAQ,HWEL,Healthwell Acquisition Corp I
Dec 5th 2023,NASDAQ,FATP,Fat Projects Acquisition
Dec 4th 2023,NYSE,CCVI,Churchill Capital Corp VI
Dec 4th 2023,NASDAQ,SGII,Seaport Global Acquisition II
Dec 4th 2023,NASDAQ,HUT,Hut 8 Mining
Nov 2nd 2025,NYSE,GNTY,Guaranty Bancshares
Nov 2nd 2025,NYSE,NEUE,NeueHealth
Nov 2nd 2025,NYSE,Q.W,Q-W
Nov 2nd 2025,NASDAQ,IROHU,Iron Horse Acquisitions Corp. Unit
Nov 2nd 2025,NASDAQ,THTX,Theratechnologies
Nov 2nd 2025,NASDAQ,TTNP,Titan Pharmaceuticals
Nov 2nd 2025,NASDAQ,IROH,Iron Horse Acquisitions Corp. Common Stock
Nov 2nd 2025,NASDAQ,COOP,Mr. Cooper Group
Nov 2nd 2025,NASDAQ,AIRL,Themes Airlines ETF
Nov 2nd 2025,NASDAQ,EGIOQ,Edgio
Nov 2nd 2025,NASDAQ,FINE,Themes European Luxury ETF
Nov 1st 2025,NYSE,KRSP.U,KRSP-U
Nov 1st 2025,NASDAQ,BGFV,Big 5 Sporting Goods Corporation
Nov 1st 2025,NASDAQ,CCCM,Columbus Circle Capital Corp I
Nov 1st 2025,NASDAQ,UCFIW,UCFIW
Nov 1st 2025,NASDAQ,VLCN,Volcon
Feb 6th 2026,NASDAQ,SVIIU,Spring Valley Acquisition Corp. II Unit
Feb 6th 2026,NASDAQ,CVAC,CureVac NV
Feb 6th 2026,NASDAQ,CDTX,Cidara Therapeutics
Feb 5th 2026,NASDAQ,WTMAU,Welsbach Technology Metals Acquisition Corp Unit
Feb 5th 2026,NASDAQ,WTMAR,Welsbach Technology Metals Acquisition Corp. one right to receive 1/10th of a share of common stock
Feb 5th 2026,NASDAQ,MOGO,Mogo
Feb 5th 2026,NASDAQ,MRSN,Mersana Therapeutics
Feb 5th 2026,NASDAQ,WTMA,Welsbach Technology Metals Acquisition
Feb 5th 2026,NYSEARCA,URNM,Sprott Uranium Miners ETF
Feb 5th 2026,NYSEARCA,SDEM,Global X MSCI SuperDividend® Emerging Markets ETF
Feb 5th 2026,NYSEARCA,MJ,Amplify Alternative Harvest ETF
Aug 9th 2025,NYSEMKT,ALM,Almonty Industries Inc. Common Shares
Aug 9th 2025,NYSEMKT,CRE,Cre8 Enterprise
Jan 10th 2025,NYSE,JACS.U,JACS-U
Dec 4th 2023,NYSE,PACI,PROOF Acquisition Corp I
Dec 2nd 2023,NASDAQ,TMPO,Tempo Automation Holdings
Dec 2nd 2023,NASDAQ,XBP,XBP Europe Holdings
Dec 1st 2023,NASDAQ,PACW,Pacwest Bancorp
